,Date,Time,Type,Stations,Time_code
67,20240413,05:25-05:27,III,"Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY",['051500']
68,20240413,06:20-06:21,III,"Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-OOTY, MRO, SWISS-Landschlacht, SWISS-MUHEN",['061500']
69,20240413,06:38-06:39,III,"AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, MRO, SSRT, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['063000']
70,20240413,07:30-08:02,VI,"GERMANY-DLR, HUMAIN, INDIA-OOTY, MRO, SSRT, INDIA-UDAIPUR, SWISS-Landschlacht","['073000', '074500', '080000']"
71,20240413,08:18-08:18,III,"GERMANY-DLR, HUMAIN, INDIA-OOTY",['081500']
72,20240413,11:06-11:24,VI,"AUSTRIA-UNIGRAZ, (BIR), EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST","['110000', '111500']"
73,20240413,13:33-13:34,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, (BIR), EGYPT-Alexandria, GERMANY-DLR, GREENLAND, MEXICO-LANCE, ROMANIA, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['133000']
74,20240413,16:27-16:55,CTM,MEXICO-LANCE,"['161500', '163000', '164500']"
75,20240413,18:41-18:42,III,"ALASKA-COHOE, ALASKA-HAARP, (BIR), GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE",['183000']
76,20240413,20:48-20:50,III,"ALASKA-COHOE, ALASKA-HAARP, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE",['204500']
77,20240413,21:06-21:11,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['210000']
78,20240413,21:54-21:54,III,"ALASKA-COHOE, ALASKA-HAARP, (Australia-ASSA), MEXICO-LANCE",['214500']
79,20240413,22:55-23:01,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE","['224500', '230000']"
80,20240413,23:33-23:36,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE",['233000']
81,20240414,01:36-01:38,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['013000']
82,20240414,02:26-02:33,III,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-GAURI, KASI, MONGOLIA-UB, Malaysia-Banting, SSRT","['021500', '023000']"
83,20240414,04:04-04:04,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY",['040000']
84,20240414,04:22-05:55,CTM,"Australia-ASSA, HUMAIN, INDIA-GAURI","['041500', '043000', '044500', '050000', '051500', '053000', '054500']"
85,20240414,05:32-05:36,III,"AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, SSRT",['053000']
86,20240414,10:01-10:47,VI,"AUSTRIA-UNIGRAZ, (BIR), EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, GREENLAND, HUMAIN, INDIA-OOTY, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST","['100000', '101500', '103000', '104500']"
87,20240414,12:40-12:40,RBR,"EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, SWISS-Landschlacht, TRIEST",['123000']
88,20240414,15:18-15:20,III,"GERMANY-DLR, GREENLAND, HUMAIN, MEXICO-LANCE",['151500']
89,20240414,20:28-20:29,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['201500']
90,20240414,21:14-21:14,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['210000']
91,20240414,21:35-21:50,CTM,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE","['213000', '214500']"
92,20240415,01:55-01:56,III,Australia-ASSA,['014500']
93,20240415,02:26-02:28,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['021500']
94,20240415,02:31-02:42,VI,"ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, SSRT",['023000']
95,20240415,02:52-02:55,III,"ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, SSRT",['024500']
96,20240415,03:05-03:12,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT",['030000']
97,20240415,04:33-04:35,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, SSRT",['043000']
98,20240415,04:41-04:48,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT","['043000', '044500']"
99,20240415,05:33-05:36,III,"Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, SSRT",['053000']
100,20240415,07:02-07:02,III,"Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, KASI, MONGOLIA-UB, MRO, Malaysia-Banting, SSRT, SWISS-Landschlacht, TRIEST",['070000']
101,20240415,08:02-08:07,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, SWISS-HEITERSWIL, SWISS-Landschlacht, TRIEST",['080000']
102,20240415,08:40-08:41,III,"ALGERIA-CRAAG, ALMATY, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, GERMANY-DLR, GREENLAND, HUMAIN, INDIA-GAURI, INDIA-OOTY, KASI, ROMANIA, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['083000']
103,20240415,08:40-08:40,DCIM,"GERMANY-DLR, NORWAY-RANDABERG, USA-BOSTON",['083000']
104,20240415,08:41-08:44,II,"ALMATY, AUSTRIA-Krumbach, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, GERMANY-DLR, HUMAIN, INDIA-OOTY, KASI, MRO, MRT3, Malaysia-Banting, ROMANIA, RWANDA, SSRT, SWISS-Landschlacht, TRIEST, USA-BOSTON",['083000']
